,id,subject,prompt template,comment,model,prompt,response,time
279,405,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Convict Slim Nash of his DUI, it's absurd he got it dismissed Need new schools in Warren County to keep up with population growth, CTE is falling down, Drakes and Greenwood high are way overcrowded",gpt-4-0314,"Suppose a person holds the following opinion: ""BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store"" Would they agree with this: ""Convict Slim Nash of his DUI, it's absurd he got it dismissed Need new schools in Warren County to keep up with population growth, CTE is falling down, Drakes and Greenwood high are way overcrowded""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:43
280,405,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",New home zoning should be for single family dwellings rather than multi-family units (apartments).,gpt-4-0314,"Suppose a person holds the following opinion: ""BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store"" Would they agree with this: ""New home zoning should be for single family dwellings rather than multi-family units (apartments).""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-04 18:19:44
281,405,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Pass a No animals on chains in the county. Pass a no animals in a hot car ordinance. Allow parents that take their kids out of public schools to use that money in a private school. Pass an ordinance that requires pet owners to pay a fee if their pets are not fixed. Stop pan handling Build a homeless park w/tiny homes so they can live & not suffer. There should also be a main house to can receive/organize donations A fine if your cat or dog is picked up as a stray and is not spayed or neutered in the county.,gpt-4-0314,"Suppose a person holds the following opinion: ""BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store"" Would they agree with this: ""Pass a No animals on chains in the county. Pass a no animals in a hot car ordinance. Allow parents that take their kids out of public schools to use that money in a private school. Pass an ordinance that requires pet owners to pay a fee if their pets are not fixed. Stop pan handling Build a homeless park w/tiny homes so they can live & not suffer. There should also be a main house to can receive/organize donations A fine if your cat or dog is picked up as a stray and is not spayed or neutered in the county.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:45
282,405,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Oversight committees for projects such as TIF. Elected officials should not be able to sit on unelected boards. Unelected school board officials should not have the power to create, add, or increase ""school taxes"". Local elected government officials should not be able to hold a seat and also be on the TIF board or other unelected boards.",gpt-4-0314,"Suppose a person holds the following opinion: ""BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store"" Would they agree with this: ""Oversight committees for projects such as TIF. Elected officials should not be able to sit on unelected boards. Unelected school board officials should not have the power to create, add, or increase ""school taxes"". Local elected government officials should not be able to hold a seat and also be on the TIF board or other unelected boards.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:46
283,405,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",The feeder road at Shive Lane and Scottsville Road need to be closed off. It is very dangerous.,gpt-4-0314,"Suppose a person holds the following opinion: ""BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store"" Would they agree with this: ""The feeder road at Shive Lane and Scottsville Road need to be closed off. It is very dangerous.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:46
284,405,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Leash laws should be more strictly enforced in both the city and county,gpt-4-0314,"Suppose a person holds the following opinion: ""BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store"" Would they agree with this: ""Leash laws should be more strictly enforced in both the city and county""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:47
285,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",More parking downtown.  There are too many reserved spaces which should be available in the evening.,gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""More parking downtown.  There are too many reserved spaces which should be available in the evening.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:48
286,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","City/county leaders should be cautious of ""build it and they will come"" mentality for growth and development.",gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""City/county leaders should be cautious of ""build it and they will come"" mentality for growth and development.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-04 18:19:49
287,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",The lack of leadership regarding adequate planning and zoning in BG is discouraging. Law enforcement in Bowling Green and Warren county needs more minority representation Downtown at the square and adjacent areas should be a pedestrian mall,gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""The lack of leadership regarding adequate planning and zoning in BG is discouraging. Law enforcement in Bowling Green and Warren county needs more minority representation Downtown at the square and adjacent areas should be a pedestrian mall""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:50
288,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Bowling Green needs a stronger separation of church-mosque-temple and state.,gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""Bowling Green needs a stronger separation of church-mosque-temple and state.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:51
289,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",BG police should improve officer training and should be held accountable for abuse of power.,gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""BG police should improve officer training and should be held accountable for abuse of power.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:52
290,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",When the city tears up lawns with projects they should be required to do what it takes so that lawns are same quality they were before.,gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""When the city tears up lawns with projects they should be required to do what it takes so that lawns are same quality they were before.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:53
291,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Bowling Green needs Community Enrichment Classes that include woodworking, welding, gardening and general home beautification for hobbyist.",gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""Bowling Green needs Community Enrichment Classes that include woodworking, welding, gardening and general home beautification for hobbyist.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:54
292,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Warren county needs to be ""wet"". The city is wet but the county is dry.",gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""Warren county needs to be ""wet"". The city is wet but the county is dry.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:55
293,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","I feel Bowling Green could benefit with an additional ambulance service.  Quicker response, and possibly a lower payment when used.",gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""I feel Bowling Green could benefit with an additional ambulance service.  Quicker response, and possibly a lower payment when used.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:56
294,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Local government, for profit and non profits should work together on housing and economic equality Minimum wage required for businesses to receive tax credits should be raised to a living wage City/County schools should have a minimum one year classroom for immigrant and refugee students so they can learn english, culture and laws",gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""Local government, for profit and non profits should work together on housing and economic equality Minimum wage required for businesses to receive tax credits should be raised to a living wage City/County schools should have a minimum one year classroom for immigrant and refugee students so they can learn english, culture and laws""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:57
295,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Traffic flow on Cavemill Rd during peek hours (3pm - 5pm) The entrance to Natcher Elementary and Cavemill Rd should consider putting a ""red / green"" light there between the hours of 3:30-4:30. The traffic intersection at Scottsville Rd and Pascoe Blvd needs some immediate attention as far as congestion.  It's very unsafe.",gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""Traffic flow on Cavemill Rd during peek hours (3pm - 5pm) The entrance to Natcher Elementary and Cavemill Rd should consider putting a ""red / green"" light there between the hours of 3:30-4:30. The traffic intersection at Scottsville Rd and Pascoe Blvd needs some immediate attention as far as congestion.  It's very unsafe.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-04 18:19:58
296,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",BG needs more Summer weekend festivals/activities,gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""BG needs more Summer weekend festivals/activities""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:19:59
297,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Fireworks use in residential areas is out of control with no police presence to enforce the already in place restrictions.,gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""Fireworks use in residential areas is out of control with no police presence to enforce the already in place restrictions.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:20:00
298,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Convict Slim Nash of his DUI, it's absurd he got it dismissed Need new schools in Warren County to keep up with population growth, CTE is falling down, Drakes and Greenwood high are way overcrowded",gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""Convict Slim Nash of his DUI, it's absurd he got it dismissed Need new schools in Warren County to keep up with population growth, CTE is falling down, Drakes and Greenwood high are way overcrowded""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:20:02
299,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store,gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""BG can’t compete with Nashville or Louisville for young professionals Please increase more family friendly activities Bowling Grewn needs it own permanent ice skating/hockey rink Bowling Green needs a health food store""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:20:03
300,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Pass a No animals on chains in the county. Pass a no animals in a hot car ordinance. Allow parents that take their kids out of public schools to use that money in a private school. Pass an ordinance that requires pet owners to pay a fee if their pets are not fixed. Stop pan handling Build a homeless park w/tiny homes so they can live & not suffer. There should also be a main house to can receive/organize donations A fine if your cat or dog is picked up as a stray and is not spayed or neutered in the county.,gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""Pass a No animals on chains in the county. Pass a no animals in a hot car ordinance. Allow parents that take their kids out of public schools to use that money in a private school. Pass an ordinance that requires pet owners to pay a fee if their pets are not fixed. Stop pan handling Build a homeless park w/tiny homes so they can live & not suffer. There should also be a main house to can receive/organize donations A fine if your cat or dog is picked up as a stray and is not spayed or neutered in the county.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:20:04
301,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Oversight committees for projects such as TIF. Elected officials should not be able to sit on unelected boards. Unelected school board officials should not have the power to create, add, or increase ""school taxes"". Local elected government officials should not be able to hold a seat and also be on the TIF board or other unelected boards.",gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""Oversight committees for projects such as TIF. Elected officials should not be able to sit on unelected boards. Unelected school board officials should not have the power to create, add, or increase ""school taxes"". Local elected government officials should not be able to hold a seat and also be on the TIF board or other unelected boards.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:20:05
302,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",The feeder road at Shive Lane and Scottsville Road need to be closed off. It is very dangerous.,gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""The feeder road at Shive Lane and Scottsville Road need to be closed off. It is very dangerous.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:20:06
303,313,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Leash laws should be more strictly enforced in both the city and county,gpt-4-0314,"Suppose a person holds the following opinion: ""New home zoning should be for single family dwellings rather than multi-family units (apartments)."" Would they agree with this: ""Leash laws should be more strictly enforced in both the city and county""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:20:07
304,1516,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Pass a No animals on chains in the county. Pass a no animals in a hot car ordinance. Allow parents that take their kids out of public schools to use that money in a private school. Pass an ordinance that requires pet owners to pay a fee if their pets are not fixed. Stop pan handling Build a homeless park w/tiny homes so they can live & not suffer. There should also be a main house to can receive/organize donations A fine if your cat or dog is picked up as a stray and is not spayed or neutered in the county."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",More parking downtown.  There are too many reserved spaces which should be available in the evening.,gpt-4-0314,"Suppose a person holds the following opinion: ""Pass a No animals on chains in the county. Pass a no animals in a hot car ordinance. Allow parents that take their kids out of public schools to use that money in a private school. Pass an ordinance that requires pet owners to pay a fee if their pets are not fixed. Stop pan handling Build a homeless park w/tiny homes so they can live & not suffer. There should also be a main house to can receive/organize donations A fine if your cat or dog is picked up as a stray and is not spayed or neutered in the county."" Would they agree with this: ""More parking downtown.  There are too many reserved spaces which should be available in the evening.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:20:08
305,1516,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Pass a No animals on chains in the county. Pass a no animals in a hot car ordinance. Allow parents that take their kids out of public schools to use that money in a private school. Pass an ordinance that requires pet owners to pay a fee if their pets are not fixed. Stop pan handling Build a homeless park w/tiny homes so they can live & not suffer. There should also be a main house to can receive/organize donations A fine if your cat or dog is picked up as a stray and is not spayed or neutered in the county."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","City/county leaders should be cautious of ""build it and they will come"" mentality for growth and development.",gpt-4-0314,"Suppose a person holds the following opinion: ""Pass a No animals on chains in the county. Pass a no animals in a hot car ordinance. Allow parents that take their kids out of public schools to use that money in a private school. Pass an ordinance that requires pet owners to pay a fee if their pets are not fixed. Stop pan handling Build a homeless park w/tiny homes so they can live & not suffer. There should also be a main house to can receive/organize donations A fine if your cat or dog is picked up as a stray and is not spayed or neutered in the county."" Would they agree with this: ""City/county leaders should be cautious of ""build it and they will come"" mentality for growth and development.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 18:20:09
